Date,Open,High,Low,Close,Volume,Market Cap
"Dec 28, 2016",934.83,975.92,934.83,975.92,236630000,15020500000
"Dec 27, 2016",908.35,940.05,904.25,933.2,167308000,14593300000
"Dec 26, 2016",896.9,913.18,896.9,907.61,123771000,14407800000
"Dec 25, 2016",899.65,899.65,862.42,896.18,143665000,14450100000
"Dec 24, 2016",922.18,923.48,886.34,898.82,137727000,14810300000
"Dec 23, 2016",864.89,925.12,864.68,921.98,275564000,13888600000
"Dec 22, 2016",834.18,875.78,834.15,864.54,200027000,13393800000
"Dec 21, 2016",800.64,834.28,799.4,834.28,155576000,12853700000
"Dec 20, 2016",792.25,801.34,791.5,800.88,99629300,12717600000
"Dec 19, 2016",790.69,793.61,790.32,792.71,74886400,12691100000
"Dec 18, 2016",791.01,794.74,788.03,790.53,60524400,12694800000
"Dec 17, 2016",785.17,792.51,784.86,790.83,78989800,12599600000
"Dec 16, 2016",778.96,785.03,778.96,784.91,83608200,12498800000
"Dec 15, 2016",780.07,781.43,777.8,778.09,81580100,12511700000
"Dec 14, 2016",780,782.03,776.84,781.48,75979000,12512900000
"Dec 13, 2016",780.65,788.46,777.96,780.56,81645600,12521500000
"Dec 12, 2016",770.04,781.92,770.04,780.09,76571000,12349800000
"Dec 11, 2016",774.75,774.8,765.41,769.73,57313400,12423600000
"Dec 10, 2016",773.02,777.09,772.91,774.65,53843100,12394500000
"Dec 09, 2016",769.94,774.53,769.65,772.79,68705300,12344000000
"Dec 08, 2016",768.08,774.7,765.95,770.81,80111900,12312500000
"Dec 07, 2016",764.21,771.54,759.75,768.13,96426100,12248900000
"Dec 06, 2016",758.72,765.62,758.72,764.22,116218000,12159400000
"Dec 05, 2016",773.39,773.47,751.71,758.7,106363000,12393100000
"Dec 04, 2016",771.64,773.87,768.16,773.87,60557900,12363600000
"Dec 03, 2016",778.25,778.25,764.86,771.15,69547300,12467800000
"Dec 02, 2016",757.54,781.3,757.54,777.94,127605000,12134800000
"Dec 01, 2016",746.05,758.27,746.05,756.77,80461900,11949200000
"Nov 30, 2016",736.28,747.93,736.26,745.69,84070800,11791600000
"Nov 29, 2016",736.33,737.47,734.56,735.6,68511100,11790900000
"Nov 28, 2016",732.48,738.01,732.48,735.81,61888600,11727800000
"Nov 27, 2016",735.44,739.02,731.09,732.03,52601800,11773800000
"Nov 26, 2016",741.51,742.21,729.63,735.38,54962700,11869600000
"Nov 25, 2016",740.44,741.65,734.59,741.65,67807600,11851100000
"Nov 24, 2016",744.62,746.83,733.49,740.29,85919300,11916500000
"Nov 23, 2016",751.74,752.25,738.92,744.59,76543800,12029000000
"Nov 22, 2016",739.64,753.87,736.53,751.35,129906000,11834200000
"Nov 21, 2016",731.26,741.72,730.51,739.25,60802400,11698900000
"Nov 20, 2016",751.88,755.48,717.94,731.03,154116000,12027500000
"Nov 19, 2016",751.83,756.24,744.47,751.62,110608000,12025400000
"Nov 18, 2016",740.71,752.88,736.89,751.59,87363100,11846000000
"Nov 17, 2016",744.88,755.64,739.51,740.98,108579000,11911300000
"Nov 16, 2016",711.17,747.62,709.04,744.2,141294000,11370700000
"Nov 15, 2016",705.79,715.72,705.26,711.62,72038500,11283400000
"Nov 14, 2016",702,706.28,699.81,705.02,62993000,11214600000
"Nov 13, 2016",705.2,705.26,687.32,702.03,80318100,11264500000
"Nov 12, 2016",716.75,717.15,704.03,705.05,64622500,11447700000
"Nov 11, 2016",715.55,718.32,714.41,716.41,63119700,11427200000
"Nov 10, 2016",722.84,723.02,711.21,715.53,68807800,11542100000
"Nov 09, 2016",709.83,740.05,708.61,723.27,132429000,11333000000
"Nov 08, 2016",703.09,712.99,702.39,709.85,79660800,11224000000
"Nov 07, 2016",710.74,710.74,699.9,703.13,65047100,11344800000
"Nov 06, 2016",703.81,714.26,699.56,711.52,59902200,11233000000
"Nov 05, 2016",703.52,707.51,697.74,703.42,53752300,11227200000
"Nov 04, 2016",689.12,706.93,685.56,703.24,99907700,10996400000
"Nov 03, 2016",742.35,745.77,678.16,688.7,172808000,11844300000
"Nov 02, 2016",730.07,740.83,722.35,740.83,84865200,11647200000
"Nov 01, 2016",701.34,736.45,701.34,729.79,130527000,11187700000
"Oct 31, 2016",702.64,709.29,691.68,700.97,97064400,11207200000
"Oct 30, 2016",714.12,714.12,696.48,701.86,100665000,11388800000
"Oct 29, 2016",690.29,720.4,690.05,714.48,134761000,11007600000
"Oct 28, 2016",688,690.44,684.16,689.65,81145500,10969800000
"Oct 27, 2016",678.21,688.59,678.04,688.31,96105300,10812500000
"Oct 26, 2016",657.68,679.73,657.68,678.3,88877100,10484000000
"Oct 25, 2016",654,664.42,653.7,657.59,90378800,10424300000
"Oct 24, 2016",657.16,657.25,652.6,653.76,62218200,10473500000
"Oct 23, 2016",657.62,661.13,653.89,657.07,54474600,10479700000
"Oct 22, 2016",633.14,658.2,632.85,657.29,78556500,10088400000
"Oct 21, 2016",630.83,634.09,630.69,632.83,55951000,10050300000
"Oct 20, 2016",630.66,631.92,628.26,630.86,56957300,10046700000
"Oct 19, 2016",638.13,638.87,628.01,630.52,69381700,10164800000
"Oct 18, 2016",639.41,640.74,636,637.96,65546700,10184000000
"Oct 17, 2016",641.82,642.33,638.66,639.19,58063600,10221300000
"Oct 16, 2016",639.08,642.9,638.9,641.63,40298100,10176800000
"Oct 15, 2016",640.31,642.1,637.39,638.65,39035400,10195200000
"Oct 14, 2016",637.01,641.28,637.01,640.38,58144600,10141600000
"Oct 13, 2016",636.03,638.83,635.03,636.79,61620700,10125100000
"Oct 12, 2016",640.87,641.34,635.97,636.19,92370200,10201000000
"Oct 11, 2016",619.24,642.08,618.5,641.07,103590000,9855650000
"Oct 10, 2016",616.82,621.32,616.2,618.99,67481100,9816270000
"Oct 09, 2016",619.17,619.2,616.61,616.75,39243400,9852480000
"Oct 08, 2016",617.34,619.85,617.34,619.11,42345900,9822100000
"Oct 07, 2016",612.61,617.91,611.82,617.12,64071400,9745740000
"Oct 06, 2016",612.47,613.82,611.47,613.02,56812100,9742370000
"Oct 05, 2016",610.22,613.81,609.62,612.51,68077500,9705320000
"Oct 04, 2016",612.05,612.05,609.48,610.2,49801600,9733330000
"Oct 03, 2016",610.97,612.57,610.46,612.13,46798300,9714980000
"Oct 02, 2016",613.95,614,609.68,610.89,39249800,9761330000
"Oct 01, 2016",609.93,615.24,609.93,613.98,56357000,9696280000
"Sep 30, 2016",605.72,609.74,604.14,609.74,56122400,9628250000
"Sep 29, 2016",605.02,606.82,604.85,605.69,55658600,9616160000
"Sep 28, 2016",606.24,606.59,604.61,604.73,48722600,9634530000
"Sep 27, 2016",608.02,608.25,604.11,606.17,49422400,9661590000
"Sep 26, 2016",600.81,608.14,600.35,608.04,59153800,9545830000
"Sep 25, 2016",602.75,603.38,599.71,600.83,33977800,9575360000
"Sep 24, 2016",602.96,604.58,602.04,602.63,35359500,9577520000
"Sep 23, 2016",596.2,603.21,595.79,602.84,51067000,9469130000
"Sep 22, 2016",597.28,598.49,596.21,596.3,67085300,9485280000
"Sep 21, 2016",603.59,603.59,595.88,597.15,82776200,9584260000
"Sep 20, 2016",609.25,609.52,607.94,608.31,72710900,9673140000
"Sep 19, 2016",609.87,610.93,608.27,609.23,54796400,9681960000
"Sep 18, 2016",606.28,610.16,605.86,609.87,48679400,9623950000
"Sep 17, 2016",607.22,607.86,605.19,605.98,37140300,9637600000
"Sep 16, 2016",607.25,609.26,606.74,606.97,64963400,9637020000
"Sep 15, 2016",610.59,611.09,607.15,607.15,59464600,9688940000
"Sep 14, 2016",608.84,611.95,608.41,610.68,47877700,9660080000
"Sep 13, 2016",608.02,611.19,606.92,609.24,86920600,9645930000
"Sep 12, 2016",607,608.46,605.41,608.24,72812300,9628560000
"Sep 11, 2016",623.42,628.82,600.51,606.72,73610800,9887780000
"Sep 10, 2016",622.93,625.1,622.39,623.51,45016800,9878730000
"Sep 09, 2016",626.35,626.83,620.26,622.86,64550200,9931980000
"Sep 08, 2016",614.63,628.77,613.84,626.32,86713000,9745120000
"Sep 07, 2016",610.57,614.54,608.51,614.54,75032400,9679610000
"Sep 06, 2016",606.51,610.83,605.09,610.44,78529100,9614140000
"Sep 05, 2016",608.99,609.05,602.24,606.59,82446800,9652490000
